*****
Restart2021-01-22T09:15:12.449800

2021-01-22T22:18:49.107469	98	5	1023	0
2021-01-22T22:18:49.205620	344	5	1023	0
2021-01-22T22:18:49.308548	346	5	1023	0
2021-01-22T22:18:49.410457	347	5	1023	0
2021-01-22T22:18:49.508558	346	5	1023	0
2021-01-22T22:18:49.611705	346	5	1023	0
2021-01-22T22:18:49.709612	347	5	1023	0
2021-01-22T22:18:49.811572	129	6	1023	0
2021-01-22T22:18:49.910622	99	7	1023	0
2021-01-22T22:18:50.012658	343	7	1023	0
2021-01-22T22:18:50.114518	345	7	1023	0
2021-01-22T22:18:50.213604	345	7	1023	0
2021-01-22T22:18:50.315587	346	7	1023	0
2021-01-22T22:18:50.418471	345	7	1023	0
2021-01-22T22:18:50.516530	98	8	1023	0
2021-01-22T22:18:50.618641	339	8	1023	0
2021-01-22T22:18:50.717624	346	8	1023	0
2021-01-22T22:18:50.819587	346	8	1023	0
2021-01-22T22:18:50.921466	346	8	1023	0
2021-01-22T22:18:51.020584	346	8	1023	0
2021-01-22T22:18:51.122530	346	8	1023	0
2021-01-22T22:18:51.220633	346	8	1023	0
2021-01-22T22:18:51.323485	97	9	1023	0
2021-01-22T22:18:51.425470	337	9	1023	0
2021-01-22T22:18:51.523572	344	9	1023	0
2021-01-22T22:18:51.626572	345	9	1023	0
2021-01-22T22:18:51.724626	345	9	1023	0
2021-01-22T22:18:51.827579	345	9	1023	0
2021-01-22T22:18:51.929476	100	10	1023	0
2021-01-22T22:18:52.027585	316	10	1023	0
2021-01-22T22:18:52.130533	344	10	1023	0
2021-01-22T22:18:52.228570	345	10	1023	0
2021-01-22T22:18:52.330531	345	10	1023	0
2021-01-22T22:18:52.433539	345	10	1023	0
2021-01-22T22:18:52.531591	345	10	1023	0
2021-01-22T22:18:52.633731	345	10	1023	0
2021-01-22T22:18:52.732584	99	11	1023	0
2021-01-22T22:18:52.834547	301	11	1023	0
2021-01-22T22:18:52.936480	344	11	1022	0
2021-01-22T22:18:53.035603	345	11	1023	0
2021-01-22T22:18:53.137543	345	11	1023	0
2021-01-22T22:18:53.235664	345	11	1023	0
2021-01-22T22:18:53.338542	103	12	1023	0
2021-01-22T22:18:53.436687	97	13	1023	0
2021-01-22T22:18:53.539627	345	13	1023	0
2021-01-22T22:18:53.641622	344	13	1023	0
2021-01-22T22:18:53.739644	345	13	1023	0
2021-01-22T22:18:53.842612	345	13	1023	0
2021-01-22T22:18:53.944501	345	13	1023	0
2021-01-22T22:18:54.042596	345	13	1023	0
2021-01-22T22:18:54.145506	104	14	1023	0
2021-01-22T22:18:54.243663	98	15	1023	0
2021-01-22T22:18:54.345604	345	15	1022	0
2021-01-22T22:18:54.448540	344	15	1023	0
2021-01-22T22:18:54.546643	344	15	1023	0
2021-01-22T22:18:54.648584	344	15	1023	0
2021-01-22T22:18:54.747679	112	16	1023	0
2021-01-22T22:18:54.849578	97	17	1023	0
2021-01-22T22:18:54.952525	343	17	1023	0
2021-01-22T22:18:55.050662	344	17	1023	0
2021-01-22T22:18:55.152577	344	17	1023	0
2021-01-22T22:18:55.251673	345	17	1023	0
2021-01-22T22:18:55.353620	345	17	1023	0
2021-01-22T22:18:55.455522	344	17	1023	0
2021-01-22T22:18:55.554633	116	18	1023	0
2021-01-22T22:18:55.656553	99	19	1023	0
2021-01-22T22:18:55.758530	341	19	1022	0
2021-01-22T22:18:55.857679	343	19	1023	0
2021-01-22T22:18:55.959519	343	19	1023	0
2021-01-22T22:18:56.057686	343	19	1023	0
2021-01-22T22:18:56.160570	179	20	1023	0
2021-01-22T22:18:56.258660	99	21	1023	0
2021-01-22T22:18:56.361642	340	21	1023	0
2021-01-22T22:18:56.463530	343	21	1023	0
2021-01-22T22:18:56.561680	344	21	1023	0
2021-01-22T22:18:56.664581	344	21	1023	0
2021-01-22T22:18:56.762694	344	21	1023	0
2021-01-22T22:18:56.864647	344	21	1023	0
2021-01-22T22:18:56.967584	233	21	1023	0
2021-01-22T22:18:57.065600	96	22	1023	0
2021-01-22T22:18:57.167647	337	22	1023	0
2021-01-22T22:18:57.266700	343	22	1023	0
2021-01-22T22:18:57.368714	343	22	1023	0
2021-01-22T22:18:57.470573	344	22	1023	0
2021-01-22T22:18:57.569707	344	22	1023	0
2021-01-22T22:18:57.671550	99	23	1023	0
2021-01-22T22:18:57.769754	326	23	1023	0
2021-01-22T22:18:57.873033	343	23	1023	0
2021-01-22T22:18:57.974558	343	23	1023	0
2021-01-22T22:18:58.073722	343	23	1023	0
2021-01-22T22:18:58.175641	343	23	1023	0
2021-01-22T22:18:58.273766	343	23	1023	0
2021-01-22T22:18:58.376663	343	23	1023	0
2021-01-22T22:18:58.474778	99	24	1023	0
2021-01-22T22:18:58.576719	313	24	1023	0
2021-01-22T22:18:58.679603	342	24	1023	0
2021-01-22T22:18:58.777752	343	24	1023	0
2021-01-22T22:18:58.879604	343	24	1023	0
2021-01-22T22:18:58.982570	343	24	1023	0
2021-01-22T22:18:59.080655	100	25	1023	0
2021-01-22T22:18:59.182575	97	26	1023	0
2021-01-22T22:18:59.281710	343	26	1023	0
2021-01-22T22:18:59.383682	343	26	1023	0
2021-01-22T22:18:59.486557	343	26	1023	0
2021-01-22T22:18:59.584658	343	26	1023	0
2021-01-22T22:18:59.686614	343	26	1023	0
2021-01-22T22:18:59.785723	344	26	1023	0
2021-01-22T22:18:59.887640	102	27	1023	0
2021-01-22T22:18:59.985731	98	28	1023	0
2021-01-22T22:19:00.088727	343	28	1023	0
2021-01-22T22:19:00.190660	342	28	1023	0
2021-01-22T22:19:00.288820	343	28	1023	0
2021-01-22T22:19:00.391705	343	28	1023	0
2021-01-22T22:19:00.493641	105	29	1023	0
2021-01-22T22:19:00.591714	97	30	1023	0
2021-01-22T22:19:00.694627	342	30	1022	0
2021-01-22T22:19:00.796586	343	30	1023	0
2021-01-22T22:19:00.894791	343	30	1023	0
2021-01-22T22:19:00.997660	343	30	1023	0
2021-01-22T22:19:01.095735	343	30	1023	0
2021-01-22T22:19:01.198644	343	30	1023	0
2021-01-22T22:19:01.296731	109	31	1023	0
2021-01-22T22:19:01.398640	98	32	1023	0
2021-01-22T22:19:01.501612	341	32	1023	0
2021-01-22T22:19:01.599735	341	32	1023	0
2021-01-22T22:19:01.701650	342	32	1023	0
2021-01-22T22:19:01.804597	343	32	1023	0
2021-01-22T22:19:01.902855	126	33	1023	0
2021-01-22T22:19:02.004610	99	34	1023	0
2021-01-22T22:19:02.103741	339	34	1022	0
2021-01-22T22:19:02.205653	342	34	1023	0
2021-01-22T22:19:02.307612	343	34	1023	0
2021-01-22T22:19:02.406707	343	34	1023	0
2021-01-22T22:19:02.508627	343	34	1023	0
2021-01-22T22:19:02.606762	342	34	1023	0
2021-01-22T22:19:02.709618	146	35	1023	0
2021-01-22T22:19:02.807762	98	36	1023	0
2021-01-22T22:19:02.910715	337	36	1023	0
2021-01-22T22:19:03.012696	341	36	1023	0
2021-01-22T22:19:03.110765	342	36	1023	0
2021-01-22T22:19:03.213690	342	36	1023	0
2021-01-22T22:19:03.315617	340	36	1023	0
2021-01-22T22:19:03.413702	98	37	1023	0
2021-01-22T22:19:03.516677	330	37	1023	0
2021-01-22T22:19:03.614893	341	37	1023	0
2021-01-22T22:19:03.716659	342	37	1023	0
2021-01-22T22:19:03.819634	342	37	1023	0
2021-01-22T22:19:03.917732	342	37	1023	0
2021-01-22T22:19:04.020627	342	37	1023	0
2021-01-22T22:19:04.118779	342	37	1023	0
2021-01-22T22:19:04.220675	98	38	1023	0
2021-01-22T22:19:04.323611	319	38	1022	0
2021-01-22T22:19:04.421805	341	38	1023	0
2021-01-22T22:19:04.523629	342	38	1023	0
2021-01-22T22:19:04.622784	342	38	1023	0
2021-01-22T22:19:04.724689	342	38	1023	0
2021-01-22T22:19:04.822742	99	39	1023	0
2021-01-22T22:19:04.925767	141	40	1023	0
2021-01-22T22:19:05.027691	341	40	1023	0
2021-01-22T22:19:05.125816	341	40	1023	0
2021-01-22T22:19:05.228646	342	40	1023	0
2021-01-22T22:19:05.330633	342	40	1023	0
2021-01-22T22:19:05.428742	342	40	1023	0
2021-01-22T22:19:05.531631	342	40	1023	0
2021-01-22T22:19:05.629808	101	41	1023	0
2021-01-22T22:19:05.732650	97	42	1023	0
2021-01-22T22:19:05.834662	341	42	1023	0
2021-01-22T22:19:05.932760	341	42	1023	0
2021-01-22T22:19:06.035746	341	42	1023	0
2021-01-22T22:19:06.133986	341	42	1023	0
2021-01-22T22:19:06.235654	101	43	1023	0
2021-01-22T22:19:06.334819	97	44	1023	0
2021-01-22T22:19:06.436798	341	44	1023	0
2021-01-22T22:19:06.538699	342	44	1023	0
2021-01-22T22:19:06.637913	342	44	1023	0
2021-01-22T22:19:06.739752	341	44	1023	0
2021-01-22T22:19:06.841682	342	44	1023	0
2021-01-22T22:19:06.940765	342	44	1023	0
2021-01-22T22:19:07.042720	105	45	1023	0
2021-01-22T22:19:07.140761	97	46	1023	0
2021-01-22T22:19:07.243753	339	46	1023	0
2021-01-22T22:19:07.345658	340	46	1023	0
2021-01-22T22:19:07.444774	340	46	1023	0
2021-01-22T22:19:07.546712	341	46	1023	0
2021-01-22T22:19:07.644821	112	47	1022	0
2021-01-22T22:19:07.747725	98	48	1023	0
End data stream
*****
*****
Restart: 2021-01-24T10:48:01.917739
Threshold0=230	Threshold1=170

2021-01-24T10:48:01.920434	372	0	325	0
2021-01-24T10:48:01.921345	373	0	325	0
2021-01-24T10:48:01.922358	373	0	326	0
2021-01-24T10:48:01.923421	373	0	325	0
2021-01-24T10:48:01.924476	372	0	104	1
2021-01-24T10:48:01.926175	372	0	325	1
2021-01-24T10:48:01.927234	373	0	325	1
2021-01-24T10:48:01.928285	373	0	326	1
2021-01-24T10:48:01.929336	373	0	325	1
2021-01-24T10:48:01.930443	372	0	104	2
2021-01-24T10:48:03.534696	147	1	322	2
2021-01-24T10:48:03.636634	335	1	323	2
2021-01-24T10:48:03.734722	372	1	323	2
2021-01-24T10:48:03.837636	372	1	322	2
2021-01-24T10:48:03.935882	372	1	137	3
2021-01-24T10:48:04.037711	374	1	99	4
2021-01-24T10:48:04.140726	207	2	323	4
2021-01-24T10:48:04.238741	147	3	323	4
2021-01-24T10:48:04.341686	368	3	323	4
2021-01-24T10:48:04.439803	372	3	323	4
2021-01-24T10:48:04.541683	373	3	323	4
2021-01-24T10:48:04.644678	372	3	322	4
2021-01-24T10:48:04.742770	373	3	100	5
2021-01-24T10:48:04.844705	374	3	321	5
2021-01-24T10:48:04.943839	162	4	322	5
2021-01-24T10:48:05.045656	148	5	322	5
2021-01-24T10:48:05.147691	370	5	322	5
2021-01-24T10:48:05.246753	372	5	322	5
2021-01-24T10:48:05.348659	373	5	118	6
2021-01-24T10:48:05.446817	374	5	100	7
2021-01-24T10:48:05.549677	375	5	322	7
2021-01-24T10:48:05.651680	151	6	322	7
2021-01-24T10:48:05.750767	148	7	322	7
2021-01-24T10:48:05.852714	372	7	322	7
2021-01-24T10:48:05.950815	373	7	321	7
2021-01-24T10:48:06.053811	373	7	321	7
2021-01-24T10:48:06.155666	373	7	100	8
2021-01-24T10:48:06.253916	374	7	319	8
2021-01-24T10:48:06.356817	373	7	320	8
2021-01-24T10:48:06.454888	149	8	320	8
2021-01-24T10:48:06.556728	148	9	320	8
2021-01-24T10:48:06.659638	373	9	320	8
2021-01-24T10:48:06.757777	372	9	110	9
2021-01-24T10:48:06.859720	374	9	100	10
2021-01-24T10:48:06.958870	375	9	320	10
2021-01-24T10:48:07.060881	372	9	320	10
2021-01-24T10:48:07.163716	148	10	320	10
2021-01-24T10:48:07.261911	362	10	321	10
2021-01-24T10:48:07.363752	372	10	320	10
2021-01-24T10:48:07.462843	373	10	319	10
2021-01-24T10:48:07.564760	373	10	100	11
2021-01-24T10:48:07.666689	374	10	319	11
2021-01-24T10:48:07.765814	373	10	319	11
2021-01-24T10:48:07.867764	189	11	319	11
2021-01-24T10:48:07.965890	150	12	319	11
2021-01-24T10:48:08.068788	368	12	320	11
2021-01-24T10:48:08.170654	372	12	107	12
2021-01-24T10:48:08.268803	374	12	103	13
2021-01-24T10:48:08.371754	374	12	319	13
2021-01-24T10:48:08.469786	373	12	319	13
2021-01-24T10:48:08.571759	155	13	319	13
2021-01-24T10:48:08.674713	149	14	319	13
2021-01-24T10:48:08.772906	372	14	319	13
2021-01-24T10:48:08.875860	373	14	318	13
2021-01-24T10:48:08.973905	373	14	100	14
2021-01-24T10:48:09.075863	374	14	317	14
2021-01-24T10:48:09.178706	373	14	318	14
2021-01-24T10:48:09.276824	373	14	318	14
2021-01-24T10:48:09.378759	152	15	317	14
2021-01-24T10:48:09.478002	149	16	318	14
2021-01-24T10:48:09.579921	372	16	106	15
2021-01-24T10:48:09.681811	374	16	301	15
2021-01-24T10:48:09.780875	373	16	318	15
2021-01-24T10:48:09.882767	373	16	317	15
2021-01-24T10:48:09.980801	373	16	318	15
2021-01-24T10:48:10.083796	150	17	318	15
2021-01-24T10:48:10.185729	334	17	318	15
2021-01-24T10:48:10.283763	372	17	317	15
2021-01-24T10:48:10.386859	373	17	100	16
2021-01-24T10:48:10.484870	374	17	316	16
2021-01-24T10:48:10.587826	373	17	317	16
2021-01-24T10:48:10.689818	373	17	316	16
2021-01-24T10:48:10.787896	370	17	317	16
2021-01-24T10:48:10.890736	150	18	317	16
2021-01-24T10:48:10.988927	362	18	104	17
2021-01-24T10:48:11.090822	374	18	311	17
2021-01-24T10:48:11.193814	373	18	316	17
2021-01-24T10:48:11.291835	373	18	316	17
2021-01-24T10:48:11.393742	373	18	316	17
2021-01-24T10:48:11.492893	161	19	316	17
2021-01-24T10:48:11.594790	151	20	316	17
2021-01-24T10:48:11.697744	371	20	208	17
2021-01-24T10:48:11.795968	373	20	101	18
2021-01-24T10:48:11.897938	374	20	315	18
2021-01-24T10:48:11.996895	373	20	316	18
2021-01-24T10:48:12.098813	373	20	315	18
2021-01-24T10:48:12.196913	373	20	315	18
2021-01-24T10:48:12.299865	156	21	315	18
2021-01-24T10:48:12.401791	151	22	104	19
2021-01-24T10:48:12.499949	372	22	313	19
2021-01-24T10:48:12.602860	373	22	315	19
2021-01-24T10:48:12.704857	373	22	315	19
2021-01-24T10:48:12.802860	373	22	315	19
2021-01-24T10:48:12.905767	373	22	315	19
2021-01-24T10:48:13.003926	152	23	315	19
2021-01-24T10:48:13.105832	151	24	135	20
2021-01-24T10:48:13.208775	374	24	102	21
2021-01-24T10:48:13.306870	375	24	315	21
2021-01-24T10:48:13.409923	373	24	314	21
2021-01-24T10:48:13.508084	373	24	314	21
2021-01-24T10:48:13.609940	373	24	314	21
2021-01-24T10:48:13.712837	373	24	314	21
2021-01-24T10:48:13.810876	151	25	103	22
2021-01-24T10:48:13.912835	337	25	313	22
2021-01-24T10:48:14.012106	372	25	315	22
2021-01-24T10:48:14.113871	373	25	314	22
2021-01-24T10:48:14.215807	373	25	314	22
2021-01-24T10:48:14.314885	373	25	314	22
2021-01-24T10:48:14.416787	175	26	314	22
2021-01-24T10:48:14.514939	152	27	119	23
2021-01-24T10:48:14.617886	369	27	102	24
2021-01-24T10:48:14.719830	374	27	314	24
2021-01-24T10:48:14.817957	373	27	314	24
2021-01-24T10:48:14.920887	373	27	313	24
2021-01-24T10:48:15.019053	373	27	314	24
2021-01-24T10:48:15.122008	374	27	314	24
2021-01-24T10:48:15.219959	161	28	103	25
2021-01-24T10:48:15.321953	153	29	313	25
End data stream
*****
*****
Restart: 2021-01-24T11:02:36.331684
Threshold0=150	Threshold1=105

2021-01-24T11:02:36.334425	367	0	230	0
2021-01-24T11:02:36.335283	368	0	231	0
2021-01-24T11:02:36.336633	365	0	126	0
2021-01-24T11:02:36.337467	365	0	228	0
2021-01-24T11:02:36.338356	365	0	228	0
2021-01-24T11:02:36.339317	367	0	230	0
2021-01-24T11:02:36.340191	368	0	231	0
2021-01-24T11:02:36.341511	365	0	126	0
2021-01-24T11:02:36.342385	365	0	228	0
2021-01-24T11:02:36.343220	365	0	228	0
2021-01-24T11:02:36.344131	367	0	230	0
2021-01-24T11:02:36.345122	368	0	231	0
2021-01-24T11:02:37.949699	366	0	231	0
2021-01-24T11:02:38.047718	367	0	120	0
2021-01-24T11:02:38.150660	368	0	231	0
2021-01-24T11:02:38.248771	367	0	231	0
2021-01-24T11:02:38.350709	367	0	231	0
2021-01-24T11:02:38.453705	367	0	231	0
2021-01-24T11:02:38.551769	270	0	231	0
2021-01-24T11:02:38.653682	366	0	141	0
2021-01-24T11:02:38.752766	366	0	227	0
2021-01-24T11:02:38.854669	363	0	228	0
2021-01-24T11:02:38.952929	363	0	228	0
2021-01-24T11:02:39.055747	365	0	228	0
2021-01-24T11:02:39.157636	366	0	230	0
2021-01-24T11:02:39.256725	188	0	231	0
2021-01-24T11:02:39.358693	365	0	231	0
2021-01-24T11:02:39.456888	366	0	179	0
2021-01-24T11:02:39.559802	366	0	231	0
2021-01-24T11:02:39.661737	366	0	231	0
2021-01-24T11:02:39.759725	366	0	231	0
2021-01-24T11:02:39.862622	366	0	231	0
2021-01-24T11:02:39.960820	191	0	231	0
2021-01-24T11:02:40.062703	364	0	131	0
2021-01-24T11:02:40.165584	367	0	229	0
2021-01-24T11:02:40.263833	363	0	228	0
2021-01-24T11:02:40.366721	362	0	227	0
2021-01-24T11:02:40.464697	363	0	227	0
2021-01-24T11:02:40.566703	365	0	229	0
2021-01-24T11:02:40.665793	366	0	230	0
2021-01-24T11:02:40.767713	179	0	231	0
2021-01-24T11:02:40.869720	366	0	217	0
2021-01-24T11:02:40.968844	366	0	230	0
2021-01-24T11:02:41.070790	366	0	231	0
2021-01-24T11:02:41.168799	366	0	231	0
2021-01-24T11:02:41.271711	366	0	231	0
2021-01-24T11:02:41.373657	366	0	231	0
2021-01-24T11:02:41.471761	179	0	126	0
2021-01-24T11:02:41.574711	366	0	229	0
2021-01-24T11:02:41.672883	364	0	228	0
2021-01-24T11:02:41.774801	362	0	227	0
2021-01-24T11:02:41.877751	362	0	227	0
2021-01-24T11:02:41.975760	363	0	227	0
2021-01-24T11:02:42.078671	365	0	229	0
2021-01-24T11:02:42.176773	206	0	230	0
2021-01-24T11:02:42.278725	362	0	224	0
2021-01-24T11:02:42.377872	365	0	230	0
2021-01-24T11:02:42.479784	365	0	230	0
2021-01-24T11:02:42.581775	365	0	230	0
2021-01-24T11:02:42.680788	365	0	230	0
